mpn;gender;contact_material;contact_plating;color;housing_color;housing_material;mounting_style;number_of_contacts;number_of_positions;number_of_rows;orientation;pin_pitch;material;size_diameter;size_length;size_height;size_width
3-643816-4;Female;Copper Alloy;Tin;Green;Green;Nylon;Through Hole;4;4;1;;0.00254;Nylon;;0.01016;0.013208;0.006985
1-747946-5;Male;Phosphor Bronze;Tin;Black;Black;Plastic;;15;15;2;;0.002769;;;0.042799;0.041656;0.016002
XF2J-1224-11A;Female;Copper Alloy;Gold;;;;Surface Mount;12;12;;;0.0005;;;0.0105;0.00415;0.0034
3-640427-5;Female;Copper Alloy;Tin;Yellow;Yellow;Nylon;PCB;5;5;1;;0.00396;;;0.019812;0.018415;0.009017
770278-1;Male;;;Natural;Natural;Nylon;;1;1;1;;0.00368;;;0.00762;;0.01905
5748394-6;Female;Phosphor Bronze;Tin;Black;Black;Plastic;Solder;62;62;3;Right Angle;0.00241;;;0.0694;0.0125;0.02096
3-640599-9;Female;Copper Alloy;Tin;Orange;Orange;Nylon;;9;9;1;;0.00396;;;0.035662;0.018415;0.009779
4-643815-0;Female;Copper Alloy;Tin;Blue;Blue;Nylon;Through Hole;10;10;1;;0.00254;;;0.0254;0.006985;0.013208
5207827-4;Female;Phosphor Bronze;Tin;Black;Black;Thermoplastic;Through Hole;15;15;2;Vertical;0.00274;;;0.03914;0.01217;0.01041
5747299-8;Female;Phosphor Bronze;Tin;Black;Black;Thermoplastic;Through Hole;15;15;2;Vertical;0.00274;;;0.03912;0.01216;0.01255
3-640430-2;Female;Copper Alloy;Tin;Blue;Blue;Nylon;;2;2;1;;0.00396;;;0.007925;0.018415;0.009017
5750913-7;Male;Phosphor Bronze;Tin;Black;Black;Thermoplastic;;68;68;2;;0.00127;;;0.05154;0.01494;0.00744
7-215079-6;Female;Phosphor Bronze;Tin;Red;Red;Polyester;Through Hole;6;6;2;Straight;0.00127;Polyester;;0.0097;0.0041;0.0051
3-640620-5;Female;Copper Alloy;Tin;Red;Red;Nylon;;5;5;1;;0.00254;;;0.0127;0.013208;0.007747
6-520315-6;Female;Phosphor Bronze;Tin;Black;Black;Thermoplastic;Through Hole;16;16;;Vertical;0.00254;;;0.04554;0.00693;0.00482
1-487378-5;Male;;;;Black;Thermoplastic;;16;16;;;0.00254;;;0.04048;0.01371;0.00248
5745113-2;Female;Phosphor Bronze;Tin;Black;Black;Nylon;Through Hole;15;15;2;Right Angle;0.002769;;;0.039141;0.012548;0.026238
1-640250-4;Female;;;Natural;White;Nylon;;14;14;1;;0.00396;;;0.055448;0.00635;0.016764
1218441-1;Male;Brass;Nickel;;Black;Plastic;Solder;9;9;2;Right Angle;;;;0.03081;0.01255;0.01072
865625PLTXLF;Male;;;;;;Panel;25;25;;;;;;0.05265;0.01744;0.01217
3-641537-3;Female;Copper Alloy;Tin;Green;Green;Nylon;PC Board;3;3;1;;0.00254;;;0.00762;0.013462;0.006985
178289-3;Male;;;Black;Black;Polyester;;6;6;2;;0.00381;;;0.02116;0.0228;0.01223
1-640440-4;;Copper Alloy;Tin Lead;Red;Red;Nylon;;14;14;1;;0.00254;;;0.03556;0.013208;0.006985
3-640621-8;Female;Copper Alloy;Tin;White;White;Nylon;;8;8;1;;0.00254;;;0.02032;0.013208;0.007747
SFW12R-2STE1LF;Female;Phosphor Bronze;Tin;;Brown;;Surface Mount;12;12;;;0.001;;;0.0178;0.0027;0.0055
5748146-6;Male;Copper Alloy;Gold over Nickel;Black;Black;Thermoplastic;Through Hole;25;25;2;Vertical;0.00277;;;0.05347;0.01183;0.01255
2-746610-4;Male;Phosphor Bronze;Tin;Black;Black;Plastic;Through Hole;60;60;2;Vertical;0.00254;;;0.080772;0.010058;0.007061
640440-5;Female;Copper Alloy;Tin Lead;Red;Red;Nylon;PCB;5;5;1;;0.00254;;;0.0127;0.013208;0.006985
173977-2;Female;Phosphor Bronze;Tin;Natural;Natural;Plastic;PCB;2;2;1;;0.002;;;0.006;0.004;0.0051
17EHD026SAA000;Female;Copper;Gold;Black;Black;Nylon;Solder;26;26;3;;;;;0.03914;;0.01255
106081-1;Male;Phosphor Bronze;Gold;;Gray;Polyester;Through Hole;77;77;7;Vertical;0.002;;;0.0249;0.01345;0.0154
1-746610-4;Male;Phosphor Bronze;Tin;Black;Black;Plastic;Through Hole;16;16;2;Vertical;0.00254;;;0.024892;0.010058;0.007061
5745074-4;Male;Brass;Tin;Black;Black;Thermoplastic;Through Hole;37;37;2;Vertical;0.00277;;;0.06939;0.01209;0.01041
L77DB25SU;Female;Phosphor Bronze;Gold;Black;Black;Plastic;Solder;25;25;2;;;;;0.05342;;0.01293
640599-3;Female;Copper Alloy;Tin Lead;Orange;Orange;Nylon;PCB;3;3;1;;0.0039624;;;0.011887;0.009779;0.018415
643813-2;;Copper Alloy;Tin Lead;Red;Red;Nylon;;2;2;1;;0.00254;;;0.00508;0.013208;0.006985
3-643814-5;Female;Copper Alloy;Tin;Natural;White;Nylon;Solder;5;5;1;;0.00254;Nylon;;0.0127;0.013208;0.006985
640440-3;;Copper Alloy;Tin Lead;Red;Red;Nylon;;3;3;1;;0.00254;;;0.00762;0.013208;0.006985
749877-9;Female;Phosphor Bronze;Tin Lead;Black;Black;Thermoplastic;Panel;100;100;2;;0.00127;;;0.0842;0.01504;0.01031
2-111626-1;Female;Beryllium Copper;Tin Lead;Black;Black;Plastic;;40;40;2;;0.002;;;0.04519;0.01024;0.00516
487545-1;Female;Phosphor Bronze;Gold over Nickel;Black;Black;Polyester;PCB;4;4;;Vertical;0.00127;;;0.006172;0.014859;0.006985
3-644465-3;Female;Copper Alloy;Tin;Orange;Orange;Nylon;Through Hole;3;3;1;;0.00396;;;0.011887;0.01842;0.00902
3-640426-2;Female;Copper Alloy;Tin;Orange;Orange;Nylon;Through Hole;2;2;1;;0.00396;;;0.007925;0.018415;0.009017
3-644042-3;Female;Copper Alloy;Gold;Red;Red;Nylon;;3;3;1;;0.00254;;;0.00762;0.01321;0.00699
3-640601-4;Female;Copper Alloy;Tin;Red;Red;Nylon;Through Hole;4;4;1;;0.00396;;;0.01585;0.018415;0.009779
3-640431-6;Female;Copper Alloy;Tin;Orange;Orange;Nylon;;6;6;1;;0.00396;;;0.023774;0.018415;0.009017
4-640443-4;Female;Copper Alloy;Tin;Green;Green;Nylon;;14;14;1;;0.00254;;;0.03556;0.013208;0.006985
88859-1;Male;;;Black;Black;Thermoplastic;;6;6;;;0.00254;;;0.018644;0.00472;0.013716
1-5750913-7;Male;Phosphor Bronze;Gold Flash;Gray;Gray;Thermoplastic;;68;68;2;;0.00127;;;0.05154;;0.00744
747548-9;Female;Phosphor Bronze;Gold Flash;Black;Black;Plastic;;25;25;2;;0.002769;;;0.053416;0.045999;0.012929
5787169-9;Female;Phosphor Bronze;Gold Flash;Black;Black;Thermoplastic;Solder;100;100;2;Right Angle;0.00254;Steel;;0.0842;0.01031;0.01676
3-643817-9;Female;Copper Alloy;Tin;Orange;Orange;Nylon;;9;9;1;;0.00396;;;0.035662;0.018415;0.009017
106015-1;Male;Phosphor Bronze;Gold;;Gray;Polyester;Through Hole;110;110;5;Right Angle;0.002;;;0.0499;0.0268;0.0172
487378-4;Male;;;;Black;Thermoplastic;;5;5;;;0.00254;;;0.01254;0.01371;0.00248
770602-8;Female;;;Natural;White;Nylon;PCB;8;8;1;;0.00254;;;0.020828;0.006604;0.012954
3-644540-5;Female;Copper Alloy;Tin;Red;Red;Nylon;Through Hole;5;5;1;;0.00254;;;0.0127;0.013208;0.007747
1375795-1;Female;Phosphor Bronze;Gold;Black;Black;Nylon;Through Hole;102;104;4;;0.00254;;;0.081534;0.011049;0.009906
5530843-3;Female;Phosphor Bronze;Tin;Black;Black;Polyester;Solder;36;18;2;Vertical;0.00254;;;0.05232;0.01549;0.009347
2-5747708-0;Female;Phosphor Bronze;Tin over Copper;Black;Black;Thermoplastic;Through Hole;25;25;2;Vertical;0.002769;;;0.053035;0.008077;0.012548
640428-3;Female;Copper Alloy;Tin Lead;Red;Red;Nylon;PCB;3;3;1;;0.0039624;;;0.011887;0.009017;0.018415
3-643813-9;;Copper Alloy;Tin;Red;Red;Nylon;;9;9;1;;0.00254;;;0.02286;0.013208;0.006985
487544-3;Female;;;Black;Black;Polyester;;6;6;;;0.00127;;;0.008712;0.014859;0.002489
3-643813-6;Female;Copper Alloy;Tin;Red;Red;Nylon;Through Hole;6;6;1;;0.00254;Nylon;;0.01524;0.013208;0.006985
1-207158-0;Male;Copper Alloy;Tin;Red;Red;Nylon;Through Hole;6;6;2;Vertical;0.005;;;0.01765;0.01179;0.0127
3-640620-7;Female;Copper Alloy;Tin;Red;Red;Nylon;;7;7;1;;0.00254;;;0.01778;0.013208;0.007747
3-643820-8;Female;Copper Alloy;Tin;White;White;Nylon;;8;8;1;;0.00396;;;0.031699;0.018415;0.009017
3-643816-6;Female;Copper Alloy;Tin;Green;Green;Nylon;;6;6;1;;0.00254;;;0.01524;0.013208;0.006985
5-640440-0;Female;Copper Alloy;Tin;Red;Red;Nylon;;20;20;1;;0.00254;;;0.0508;0.006985;0.013208
3-640432-5;Female;Copper Alloy;Tin;Yellow;Yellow;Nylon;;5;5;1;;0.00396;;;0.019812;0.018415;0.009017
2-5747707-0;Female;Phosphor Bronze;Tin over Copper;Black;Black;Thermoplastic;Through Hole;15;15;2;Vertical;0.002743;;;0.039141;0.008966;0.012548
3-640601-3;Female;Copper Alloy;Tin;Red;Red;Nylon;;3;3;1;;0.00396;;;0.011887;0.018415;0.009779
1-5749111-0;Male;Phosphor Bronze;Tin;Black;Black;Thermoplastic;;26;26;2;;0.00127;;;0.02487;0.01494;0.00744
5535090-4;Female;Phosphor Bronze;Gold;;Gray;Plastic;PC Board;96;96;3;Vertical;0.00254;;;0.09398;0.01151;0.01049
770026-1;Female;;;White;White;Nylon;Panel;4;4;;;0.00635;;;0.02667;0.014732;0.021463
3-641534-2;Female;Copper Alloy;Tin;Red;Red;Nylon;;2;2;1;;0.00254;;;0.00508;0.013462;0.006985
643813-4;Female;Copper Alloy;Tin Lead;Red;Red;Nylon;Through Hole;4;4;1;;0.00254;;;0.01016;0.013208;0.006985
45560-0160;Male;Phosphor Bronze;Gold;Black;;;Surface Mount;16;16;2;Vertical;0.0008;;;0.021;0.00576;0.00903
5747301-8;Female;Phosphor Bronze;Tin;Black;Black;Thermoplastic;Through Hole;37;37;2;Vertical;0.00277;;;0.06939;0.01216;0.01255
53894-1;Male;;;White;White;Polycarbonate;;1;1;;;;;;0.008052;;0.008052
4-643814-6;Female;Copper Alloy;Tin;White;White;Nylon;;16;16;1;;0.00254;;;0.04064;0.006985;0.013208
204503-1;Male;;;;;;;26;26;;;;;;0.039141;;0.012548
5747470-2;Male;Brass;Tin;Black;Black;Thermoplastic;Through Hole;37;37;2;Right Angle;0.002743;;;0.069317;0.011481;0.024587
XF2L-3035-1A;Female;Copper Alloy;Gold;;;;Surface Mount;30;30;;;0.0005;;;0.0199;0.0012;0.00345
5749111-8;Male;Phosphor Bronze;Gold Flash;Black;Black;Thermoplastic;;100;50;2;Straight;0.00127;Steel;;0.07186;0.01494;0.00947
643813-6;;Copper Alloy;Tin Lead;Red;Red;Nylon;;6;6;1;;0.00254;;;0.01524;0.013208;0.006985
3-643813-3;Female;Copper Alloy;Tin;Red;Red;Nylon;;3;3;1;;0.00254;Nylon;;0.00762;0.013208;0.006985
5205857-1;Male;Brass;Gold Flash;Black;Black;Thermoplastic;Through Hole;25;25;2;Right Angle;0.002769;;;0.053035;0.012548;0.026137
3-640443-5;Female;Copper Alloy;Tin;Green;Green;Nylon;;5;5;1;;0.00254;;;0.0127;0.013208;0.006985
749014-1;Male;Brass;Gold Flash;;Black;Polyester;Through Hole;9;9;2;Vertical;0.002743;;;0.03081;0.003099;0.012548
4-640442-2;Female;Copper Alloy;Tin;Blue;Blue;Nylon;;12;12;1;;0.00254;;;0.03048;0.006985;0.013208
6-102398-1;Female;Copper Alloy;Tin;Black;Black;Thermoplastic;;26;26;2;;0.00254;;;0.03302;0.01524;0.006096
4-640599-0;Female;Copper Alloy;Tin;Orange;Orange;Nylon;;10;10;1;;0.00396;;;0.039624;0.009779;0.018415
487378-6;Male;;;Black;Black;Thermoplastic;;7;7;;;0.00254;;;0.01762;0.01371;0.00248
1658623-9;Female;Phosphor Bronze;Tin;Black;Black;Plastic;;40;40;2;Vertical;0.00254;;;0.055372;0.011786;0.006096
3-640426-3;Female;Copper Alloy;Tin;Orange;Orange;Nylon;Through Hole;3;3;1;;0.00396;Nylon;;0.011887;0.018415;0.009017
5-520314-4;Female;Phosphor Bronze;Tin;Black;Black;Thermoplastic;Through Hole;4;4;;Right Angle;0.00254;;;0.01506;0.004826;0.008966
5747838-4;Female;Phosphor Bronze;Tin;Black;Black;Thermoplastic;Through Hole;25;25;2;Right Angle;0.002769;;;0.053035;0.012548;0.024765
3-640443-9;Female;Copper Alloy;Tin;Green;Green;Nylon;;9;9;1;;0.00254;;;0.02286;0.013208;0.006985
1-5745967-0;Female;Phosphor Bronze;Tin;;Black;Thermoplastic;Through Hole;25;25;2;Vertical;0.00277;;;0.05309;0.00808;0.01255
1-487378-1;Male;;Gold;;Black;Thermoplastic;;12;12;1;;0.00254;;;0.03032;0.01371;0.00248
535043-4;Female;Phosphor Bronze;Gold;;Gray;Polyester;PC Board;96;96;3;Vertical;0.00254;;;0.09398;;0.01049
207584-8;Male;Brass;Tin;Red;Red;Nylon;PCB;10;10;1;Vertical;0.005;;;0.07186;0.0175;0.0127
1658622-6;Female;Phosphor Bronze;Tin;Black;Black;Plastic;Through Hole;26;26;2;Vertical;0.00254;;;0.037592;0.011786;0.006096
207305-1;Female;Copper;;Red;Red;Thermoplastic;Panel;24;24;4;;0.005;;;0.02784;0.04044;0.03302
5745781-4;Female;Phosphor Bronze;Tin;Black;Black;Thermoplastic;Through Hole;9;9;2;Right Angle;0.002743;Metal;;0.03081;0.012548;0.018796
5745968-7;Male;Brass;Gold Flash;Black;Black;Thermoplastic;Through Hole;25;25;2;Vertical;0.00277;;;0.05304;0.01183;0.01255
10018182-001LF;Female;Copper Alloy;Gold;;;;Through Hole;29;29;1;;;;;0.04575;0.00815;0.0055
103957-2;Female;Phosphor Bronze;Tin Lead;Black;Black;Thermoplastic;;3;3;1;;0.00254;;;0.007569;0.01524;0.00249
1658611-2;Male;Phosphor Bronze;Gold over Nickel;Black;Black;Thermoplastic;;25;25;2;;0.002769;;;0.053086;0.018567;0.012598
1658623-4;Female;Phosphor Bronze;Tin;Black;Black;Plastic;;20;20;2;Vertical;0.00254;;;0.029972;0.011786;0.006096
5745078-3;Female;Phosphor Bronze;Gold Flash;Black;Black;Thermoplastic;Through Hole;25;25;2;Vertical;0.00277;;;0.05309;0.01217;0.01041
5747467-1;Male;Brass;Gold Flash;Black;Black;Thermoplastic;Through Hole;9;9;2;Right Angle;0.002743;;;0.03081;0.011481;0.024587
5530843-6;Female;Phosphor Bronze;Tin;Black;Black;Polyester;Through Hole;56;28;2;Vertical;0.00254;;;0.077724;0.01549;0.009347
178289-8;Male;;;Black;Black;Polyester;;20;20;2;;0.00381;;;0.04783;0.0228;0.01223
XF2J-3024-11A;Female;Copper Alloy;Gold;;;;Surface Mount;30;30;1;;0.0005;;;0.0195;0.00415;0.0034
5747150-8;Female;Phosphor Bronze;Tin;Black;Black;Thermoplastic;Through Hole;9;9;2;Vertical;0.00274;;;0.03089;0.01216;0.01255
3-640428-8;Female;Copper Alloy;Tin;Red;Red;Nylon;Through Hole;8;8;1;;0.00396;;;0.031699;0.018415;0.009017
3-643818-4;Female;Copper Alloy;Tin;Yellow;Yellow;Nylon;;4;4;1;;0.00396;;;0.01585;0.018415;0.009017
5-102398-8;Female;Copper Alloy;Tin;Black;Black;Thermoplastic;Through Hole;20;20;2;;0.00254;;;0.0254;0.01524;0.006096
865615PLTXLF;Male;;Gold;;;;Panel;15;15;;;;;;0.03876;0.01744;0.01217
5787394-7;Female;Phosphor Bronze;Gold Flash;Black;Black;Thermoplastic;Solder;68;68;4;Right Angle;0.00127;;;0.06388;0.01031;0.01687
4-640431-0;Female;Copper Alloy;Tin;Orange;Orange;Nylon;;10;10;1;;0.00396;;;0.039624;0.009017;0.018415
5207828-4;Female;Phosphor Bronze;Tin;Black;Black;Thermoplastic;Through Hole;25;25;2;Vertical;0.00277;;;0.05309;0.01217;0.01041
485893-8;;;;Black;Black;Thermoplastic;;10;10;;;0.00254;;;0.03175;0.005436;0.023622
3-643819-8;Female;Copper Alloy;Tin;Red;Red;Nylon;;8;8;1;;0.00396;;;0.031699;0.018415;0.009017
5787686-1;Male;Brass;Gold Flash;Black;Black;Thermoplastic;Through Hole;37;37;2;Vertical;0.00277;;;0.06932;0.01242;0.01255
4-640426-0;Female;Copper Alloy;Tin;Orange;Orange;Nylon;Through Hole;10;10;1;;0.00396;;;0.039624;0.009017;0.018415
5749111-6;Male;Phosphor Bronze;Gold Flash;Black;Black;Thermoplastic;Solder;68;68;2;Straight;0.00127;;;0.05154;0.01494;0.00744
XF2J-0824-11A;Female;;Gold;;;;Surface Mount;8;8;;;0.0005;;;0.0085;0.00415;0.0034
1658609-4;Female;Phosphor Bronze;Tin;Black;Black;Thermoplastic;;9;9;2;;0.002769;;;0.030886;0.018618;0.012598
1658623-6;Female;Phosphor Bronze;Tin;Black;Black;Plastic;;26;26;2;Vertical;0.00254;;;0.037592;0.011786;0.006096
1-1747981-1;Female;Copper Alloy;Gold Flash;;Black;Plastic;Surface Mount;19;19;;;;;;0.01155;;0.015
5745114-2;Female;Phosphor Bronze;Tin;;Black;Nylon;Through Hole;25;25;2;Right Angle;0.002769;;;0.053035;0.012548;0.026238
3-640440-9;Female;Copper Alloy;Tin;Red;Red;Nylon;;9;9;1;;0.00254;;;0.02286;0.013208;0.006985
100668-1;Male;Phosphor Bronze;Gold;;Gray;Polyester;Through Hole;154;154;7;Vertical;0.002;;;0.0499;0.01345;0.0154
1-480345-0;Male;;;Transparent;Natural;Nylon;;8;8;2;;0.00495;Nylon;;0.02286;0.023622;0.023622
4-640440-1;Female;Copper Alloy;Tin;Red;Red;Nylon;;11;11;1;;0.00254;;;0.02794;0.006985;0.013208
1-480439-0;Female;;;Natural;Natural;Nylon;Panel;16;16;2;;0.00508;;;0.042672;0.019939;0.023622
640440-7;Female;Copper Alloy;Tin Lead;Red;Red;Nylon;Through Hole;7;7;1;;0.00254;;;0.01778;0.013208;0.006985
5749030-1;Female;Phosphor Bronze;Tin;;Black;Thermoplastic;Through Hole;26;26;3;Vertical;0.00229;Metal;;0.0392;0.0118;0.0125
87133-2;Female;Phosphor Bronze;;Black;Black;Polyester;;10;10;2;;0.00254;;;0.013106;0.00762;0.01778
3-640621-4;Female;Copper Alloy;Tin;White;White;Nylon;;4;4;1;;0.00254;;;0.01016;0.013208;0.007747
5750678-1;Female;Phosphor Bronze;Tin;Black;Black;Thermoplastic;Through Hole;9;9;2;Vertical;0.00274;;;0.03081;0.01217;0.01255
1-5747871-3;Male;Brass;Gold Flash;Black;Black;Thermoplastic;Through Hole;9;9;2;Vertical;0.002743;;;0.03081;0.008128;0.012548
3-643814-4;Female;Copper Alloy;Tin;White;White;Nylon;;4;4;1;;0.00254;Nylon;;0.01016;0.013208;0.006985
4-643814-0;Female;Copper Alloy;Tin;Natural;White;Nylon;Solder;10;10;1;;0.00254;;;0.0254;0.006985;0.013208
3-643814-6;Female;Copper Alloy;Tin;White;White;Nylon;;6;6;1;;0.00254;Nylon;;0.01524;0.013208;0.006985
352152-1;Female;Phosphor Bronze;Gold;;Gray;Polyester;Solder;110;110;5;Right Angle;0.002;;;0.0439;0.0114;0.021
2-746610-3;Male;Phosphor Bronze;Tin;Black;Black;Plastic;Through Hole;24;24;2;Vertical;0.00254;;;0.035052;0.010058;0.007061
3-640429-9;Female;Copper Alloy;Tin;White;White;Nylon;;9;9;1;;0.00396;;;0.035662;0.018415;0.009017
1-480285-0;Female;;;Natural;Natural;Nylon;Panel;10;10;2;;0.00495;;;0.0254;0.02159;0.02159
3-643815-5;Female;Copper Alloy;Tin;Blue;Blue;Nylon;;5;5;1;;0.00254;;;0.0127;0.013208;0.006985
207365-7;Male;Brass;Tin;Red;Red;Nylon;Through Hole;3;3;1;Vertical;0.005;;;0.03686;0.0175;0.0127
1367073-2;Female;Phosphor Bronze;Gold;Black;Black;;Surface Mount;20;20;;;0.0008;;;0.0112;0.0054;0.0074
1-111626-8;Female;Beryllium Copper;Tin Lead;Black;Black;Plastic;Through Hole;14;14;2;;0.002;;;0.01918;0.010236;0.005156
PX0748/S;Female;Brass;Nickel;Black;;;Screw;4;;;;;;;0.069;;0.0381
4-640440-6;;Copper Alloy;Tin;Red;Red;Nylon;;16;16;1;;0.00254;;;0.04064;0.006985;0.013208
3-640429-3;Female;Copper Alloy;Tin;Natural;White;Nylon;Through Hole;3;3;1;;0.00396;;;0.011887;0.018415;0.009017
770442-1;Female;;;Natural;Natural;Nylon;;4;4;;;0.00368;;;0.008763;0.008763;0.022301
5552118-1;Female;Copper Alloy;Gold Flash over Nickel;Black;Black;Thermoplastic;Vertical;50;50;;Vertical;;;;0.083312;0.015367;0.018644
3-641190-3;Female;Copper Alloy;Tin;Red;Red;Nylon;;3;3;1;;0.00254;;;0.00762;0.013208;0.006985
3-643815-3;Female;Copper Alloy;Tin;Blue;Blue;Nylon;Through Hole;3;3;1;;0.00254;;;0.00762;0.013208;0.006985
640426-7;Female;Copper Alloy;Tin;Orange;Orange;Nylon;PCB;7;7;1;;0.0039624;;;0.027737;0.009017;0.018415
1658623-2;Female;Phosphor Bronze;Tin;Black;Black;Plastic;;14;14;2;Vertical;0.00254;;;0.022352;0.011786;0.006096
3-643817-8;Female;Copper Alloy;Tin;Orange;Orange;Nylon;;8;8;1;;0.00396;;;0.031699;0.018415;0.009017
5646489-1;Female;Phosphor Bronze;Gold over Nickel;;Gray;Polyester;Through Hole;110;110;5;Right Angle;0.002;;;0.0439;;0.021
2-745496-0;Male;Phosphor Bronze;Gold over Nickel;Black;Black;Plastic;;25;25;2;;0.002769;;;0.053416;0.022631;0.012929
5747841-3;Male;Brass;Gold Flash;Black;Black;Thermoplastic;Through Hole;15;15;2;Right Angle;0.00274;;;0.03914;0.01255;0.01862
3-644540-3;Female;Copper Alloy;Tin;Red;Red;Nylon;;3;3;1;;0.00254;;;0.00762;0.013208;0.007747
7334L2622F01LF;Female;Copper Alloy;Gold;;;;Through Hole;8;8;1;;0.00254;;;0.062;;0.04
1-173977-2;Female;Phosphor Bronze;Tin;Natural;Natural;Plastic;;12;12;1;;0.002;;;0.026;0.004;0.0051
485893-4;Female;;;Black;Black;Thermoplastic;;6;6;;;0.00254;;;0.02159;0.005436;0.023622
1-111446-4;Male;Phosphor Bronze;Gold Flash;;Black;Plastic;;10;10;2;Vertical;0.00254;;;0.027229;0.019152;0.008382
865625SLTLF;Female;;;;;;;25;25;;;;;;0.05265;0.01735;0.01217
1-643813-0;Female;Copper Alloy;Tin Lead;Red;Red;Nylon;;10;10;1;;0.00254;;;0.0254;0.01321;0.006985
487526-9;Male;;;Black;Black;Thermoplastic;;10;10;;;0.00254;;;0.02524;0.01371;0.00248
4-640427-2;Female;Copper Alloy;Tin;Yellow;Yellow;Nylon;;12;12;1;;0.00396;;;0.047549;0.009017;0.018415
3-640428-3;Female;Copper Alloy;Tin;Red;Red;Nylon;Through Hole;3;3;1;;0.00396;;;0.011887;0.018415;0.009017
5747958-1;Male;;;Black;Black;Nylon;;37;37;;;;;;0.072771;0.018542;0.037262
5747871-8;Male;Brass;Tin;Black;Black;Thermoplastic;Through Hole;9;9;2;Vertical;0.002743;;;0.03081;0.008128;0.012548
3-640428-4;Female;Copper Alloy;Tin;Red;Red;Nylon;Through Hole;4;4;1;;0.00396;;;0.01585;0.018415;0.009017
487545-2;Female;;;Black;Black;Polyester;;5;5;;;0.00127;;;0.007442;0.014859;0.006985
6-5530843-5;Female;Phosphor Bronze;Tin;Black;Black;Polyester;Through Hole;62;31;2;Vertical;0.00254;;;0.085344;0.01549;0.009347
5745968-2;Male;Brass;Tin;Black;Black;Thermoplastic;Through Hole;25;25;2;Vertical;0.00277;;;0.05304;0.01183;0.01255
3-644540-2;Female;Copper Alloy;Tin;Red;Red;Nylon;Through Hole;2;2;1;;0.00254;;;0.00508;0.013208;0.007747
749805-8;Male;Brass;Gold Flash;;Black;Nylon;;15;15;2;;;;;0.03922;0.05248;0.01575
5788797-1;Female;Copper Alloy;Tin;Black;Black;Thermoplastic;Through Hole;9;9;2;Right Angle;0.00274;;;0.03081;0.01255;0.0188
XF2L-2235-1A;Male;Copper Alloy;Gold;;;;Surface Mount;22;22;;;0.0005;;;0.0159;0.0012;0.00345
640442-4;;Copper Alloy;Tin Lead;Blue;Blue;Nylon;;4;4;1;;0.00254;;;0.01016;0.013208;0.006985
5229912-1;Male;Copper Alloy;Gold Flash;Black;Black;Plastic;;50;50;;;;;;0.083312;0.017526;0.015367
PX0736/S;Female;Brass;Nickel;Black;;Nylon;Screw;2;2;;;;;;0.069;;0.0381
101A0-6000EC;Male;Beryllium Copper;Nickel;;Black;Plastic;PC Board;100;100;2;;0.00127;;;0.0728;0.0127;0.0091
3-640428-5;Female;Copper Alloy;Tin;Red;Red;Nylon;Through Hole;5;5;1;;0.00254;;;0.019812;0.018415;0.009017
7334L2622F13LF;Female;Copper Alloy;Gold;;Black;;Through Hole;8;8;1;;0.00254;;;0.062;0.01583;0.04
3-643813-4;Female;Copper Alloy;Tin;Red;Red;Nylon;;4;4;1;;0.00254;Nylon;;0.01016;0.013208;0.006985
352068-1;Female;Phosphor Bronze;Gold;;Gray;Polyester;Solder;110;110;5;Right Angle;0.002;;;0.0499;0.01225;0.021
5747840-4;Male;Brass;Tin over Nickel;Black;Black;Thermoplastic;Through Hole;9;9;2;Right Angle;0.00274;Steel;;0.03081;0.01255;0.01862
3-640599-4;Female;Copper Alloy;Tin;Orange;Orange;Nylon;Through Hole;4;4;1;;0.00396;;;0.01585;0.018415;0.009779
5-520315-7;Female;Phosphor Bronze;Tin;Black;Black;Thermoplastic;Through Hole;7;7;;Vertical;0.00254;;;0.02268;0.00693;0.00482
5553811-1;Female;Copper Alloy;Tin;Black;Black;Thermoplastic;Through Hole;24;24;;Right Angle;;;;0.05588;0.015748;0.01745
745032-1;Male;;;Black;;Thermoplastic;;9;9;;;;;;0.019228;;0.017526
3-640441-4;Female;Copper Alloy;Tin;Natural;White;Nylon;PC Board;4;4;1;;0.00254;;;0.01016;0.013208;0.006985
5536501-3;Male;Phosphor Bronze;Tin;;;Plastic;Solder;96;96;4;Vertical;0.002;;;0.047879;0.0136;0.0158
5748026-1;Male;Brass;Gold Flash;Black;Black;Thermoplastic;Through Hole;15;15;2;Vertical;0.002743;;;0.039141;0.011963;0.012548
1-5747871-6;Male;Brass;Tin;Black;Black;Thermoplastic;Through Hole;9;9;2;Vertical;0.002743;;;0.03081;0.008128;0.012548
2-111623-0;Female;Beryllium Copper;Tin Lead;Black;Black;Plastic;;16;16;2;;0.002;;;0.02118;0.01024;0.00516
5745984-4;Female;Phosphor Bronze;Tin;Black;Black;Thermoplastic;Through Hole;15;15;2;Right Angle;0.002743;;;0.039141;0.012548;0.024765
1-747945-5;Female;Phosphor Bronze;Tin;Black;Black;Plastic;;15;15;2;;0.002769;;;0.042799;0.041656;0.016002
5745967-2;Female;Phosphor Bronze;Tin;Black;Black;Thermoplastic;Through Hole;25;25;2;Vertical;0.00277;;;0.05309;0.01217;0.01255
3-640443-2;Female;Copper Alloy;Tin;Green;Green;Nylon;;2;2;1;;0.00254;;;0.00508;0.013208;0.006985
